Assembly,# contigs (>= 0 bp),# contigs (>= 1000 bp),# contigs (>= 5000 bp),# contigs (>= 10000 bp),# contigs (>= 25000 bp),# contigs (>= 50000 bp),Total length (>= 0 bp),Total length (>= 1000 bp),Total length (>= 5000 bp),Total length (>= 10000 bp),Total length (>= 25000 bp),Total length (>= 50000 bp),# contigs,Largest contig,Total length,Reference length,GC (%),Reference GC (%),N50,NG50,N75,NG75,L50,LG50,L75,LG75,# misassemblies,# misassembled contigs,Misassembled contigs length,# local misassemblies,# scaffold gap ext. mis.,# scaffold gap loc. mis.,# unaligned mis. contigs,# unaligned contigs,Unaligned length,Genome fraction (%),Duplication ratio,# N's per 100 kbp,# mismatches per 100 kbp,# indels per 100 kbp,Largest alignment,Total aligned length,NA50,NGA50,NA75,NGA75,LA50,LGA50,LA75,LGA75
SRX2526982.scaffold,156,54,35,35,32,26,4325263,4300645,4260565,4260565,4213079,3998950,70,392509,4312280,4349904,65.61,65.63,185496,185496,106296,106296,9,9,16,16,1,1,290783,7,1,2,0,0 + 0 part,0,99.116,1,56.54,4.62,2.04,392507,4311678,185496,185496,106296,98661,9,9,16,17
SRX2526983.scaffold,153,57,36,36,33,27,4325481,4300734,4258513,4258513,4210563,3996379,72,294427,4311558,4349904,65.62,65.63,184713,184713,106298,106298,10,10,17,17,1,1,290783,7,0,1,0,0 + 1 part,553,99.104,1,52.02,4.25,1.97,294427,4310871,184713,184713,106298,98673,10,10,17,18
SRX2526984.scaffold,145,54,34,34,31,25,4326716,4304392,4263366,4263366,4216535,4001483,70,393174,4315761,4349904,65.62,65.63,185870,185870,123128,123128,9,9,15,15,2,2,474753,3,0,3,0,0 + 0 part,0,99.204,1,58.44,4.87,2.06,393174,4315402,185870,185870,106296,98672,9,9,16,17
SRX2526985.scaffold,113,71,48,46,36,28,4296894,4276864,4232399,4218412,4050973,3696847,90,256600,4291114,4349904,65.53,65.63,161803,161803,75730,75730,11,11,21,21,6,5,642966,9,0,0,0,1 + 0 part,500,98.617,1,2.31,14.38,2.54,256480,4289586,133932,133932,70968,64237,12,12,23,24
SRX2526986.scaffold,118,66,45,43,34,28,4320649,4297188,4256067,4242466,4077541,3825692,82,371250,4309165,4349904,65.57,65.63,157501,157501,76235,76235,10,10,19,19,5,4,404889,11,0,0,0,4 + 0 part,2313,98.95,1.001,0,14.64,2.51,371250,4305726,142953,142953,74083,74083,10,10,20,20
SRX2526987.scaffold,444,92,60,58,43,30,4423377,4273462,4211976,4201369,3944552,3430813,121,227655,4293404,4349904,65.47,65.63,107168,107168,58705,58705,13,13,27,27,9,8,220922,4,0,0,0,4 + 0 part,7196,98.415,1.001,9.01,13.29,2.41,227655,4283905,107099,98885,56513,56513,13,14,28,28
SRX2526988.scaffold,211,95,65,64,46,29,4309944,4254615,4191003,4185490,3874964,3218060,127,227655,4278157,4349904,65.42,65.63,93579,93579,50834,48755,14,14,29,30,6,5,320066,2,0,1,0,3 + 0 part,7247,98.048,1.001,9.16,12.71,2.3,227655,4267404,84105,84105,50834,48230,15,15,31,33
SRX2526989.scaffold,147,54,37,37,33,27,4327186,4302484,4266879,4266879,4195343,3981282,70,294407,4314247,4349904,65.61,65.63,182631,182631,98673,98673,10,10,18,18,1,1,290576,4,0,3,0,0 + 0 part,0,99.171,1,56.26,5.45,2.02,294407,4313844,182631,182631,98673,98673,10,10,18,18
SRX2526990.scaffold,228,87,55,53,42,30,4346678,4281750,4213635,4199657,4001721,3498387,118,227655,4303637,4349904,65.5,65.63,108988,108988,59855,59855,13,13,26,26,6,5,214899,6,0,0,0,5 + 1 part,8335,98.621,1.001,11.34,14.31,2.47,227655,4292692,108911,108911,58812,58812,13,13,27,27
SRX2526991.scaffold,145,57,35,35,32,26,4323054,4300773,4256674,4256674,4208954,3995394,71,292533,4311271,4349904,65.61,65.63,184863,184863,123182,123182,10,10,16,16,4,4,970544,10,0,3,0,0 + 0 part,0,99.09,1,58.82,14.04,3.36,281749,4309734,167206,167206,98738,85339,11,11,19,20
SRX2526992.scaffold,135,50,33,33,31,28,4314353,4293365,4260836,4260836,4224715,4124466,62,296656,4302491,4349904,65.61,65.63,193116,185707,123229,106308,9,10,16,17,4,3,589317,9,1,4,0,0 + 0 part,0,98.873,1,68.12,13.35,3.56,296656,4301440,166975,166975,98741,98741,10,10,18,18
SRX2526993.scaffold,148,56,38,38,36,31,4323670,4299743,4263959,4263959,4227840,4057773,71,294427,4310718,4349904,65.61,65.63,167150,167150,87708,87708,11,11,19,19,0,0,0,5,1,2,0,0 + 1 part,2161,99.022,1,61.29,5.92,2.09,294427,4308056,164698,164698,87708,87708,11,11,19,19
SRX2526994.scaffold,191,84,56,53,41,29,4324100,4272736,4216215,4197145,3984506,3481943,119,227655,4297626,4349904,65.48,65.63,130393,130393,60728,58843,12,12,25,26,12,9,230285,6,0,0,0,4 + 0 part,7650,98.507,1.001,6.93,13.3,2.38,227655,4287947,109207,109207,58766,55456,13,13,26,27
SRX2526995.scaffold,118,68,46,44,37,28,4308104,4284915,4238478,4224731,4095887,3748308,91,322840,4301673,4349904,65.56,65.63,163655,163655,65443,65443,10,10,20,20,3,2,383853,9,0,0,0,0 + 0 part,0,98.759,1.001,4.65,13.45,2.54,322840,4297436,134450,134450,64237,64237,11,11,22,22
SRX2526996.scaffold,146,56,36,36,33,28,4311860,4292252,4254587,4254587,4195490,4032932,65,295909,4298938,4349904,65.61,65.63,184223,184223,106301,98741,10,10,17,18,4,3,400438,8,0,3,0,0 + 0 part,0,98.792,1,63.32,12.96,3.47,295909,4298017,149447,149447,98741,87755,10,10,18,19
SRX2526997.scaffold,148,53,34,34,31,25,4325921,4301474,4261474,4261474,4213988,4000132,69,393176,4312997,4349904,65.61,65.63,185496,185496,123069,123069,9,9,15,15,2,2,473710,8,0,2,0,0 + 0 part,0,99.128,1,58.75,4.66,2.11,393176,4312739,185496,185496,106297,98661,9,9,16,17
SRX2526998.scaffold,156,57,38,38,35,28,4324865,4299145,4260245,4260245,4212974,3950448,74,294427,4311606,4349904,65.61,65.63,182631,182631,98928,98928,10,10,18,18,1,1,290783,7,1,1,0,0 + 0 part,0,99.105,1,60.84,4.52,2.04,294427,4311169,182631,167372,87708,87708,10,11,19,19
SRX2526999.scaffold,99,66,42,41,34,26,4309249,4294061,4248563,4243064,4104852,3771781,80,371150,4304075,4349904,65.57,65.63,162029,162029,82100,82100,10,10,19,19,7,6,489188,13,0,0,0,2 + 0 part,1072,98.832,1.001,2.32,13.42,2.49,371150,4300696,134454,134454,75935,74830,11,11,20,21
SRX2527000.scaffold,147,52,35,35,33,28,4315192,4292984,4257531,4257531,4221408,4046004,64,393926,4302067,4349904,65.61,65.63,185699,185699,106290,98741,9,9,16,17,4,3,493186,10,0,3,0,0 + 0 part,0,98.881,1,56.55,13.34,3.37,393826,4300626,172801,172801,81614,74993,9,9,18,19
SRX2527001.scaffold,169,53,35,35,32,27,4323205,4294503,4260850,4260850,4212778,4041587,65,393307,4303595,4349904,65.61,65.63,185707,185707,106335,98741,9,9,16,17,2,1,192722,9,1,1,0,0 + 1 part,779,98.874,1,67.87,12.69,3.58,393307,4301887,184979,184979,98741,98741,9,9,17,17
SRX2527002.scaffold,91,62,39,37,33,27,4312737,4300447,4257153,4243337,4171724,3933844,71,371262,4307084,4349904,65.59,65.63,164942,162300,101975,98884,9,10,17,18,9,7,397377,12,0,1,0,0 + 0 part,0,98.921,1.001,2.3,14.46,2.6,371147,4305058,157582,157582,98884,98884,10,10,18,18
SRX2527003.scaffold,150,55,36,35,32,26,4325818,4303273,4267692,4262389,4214903,4000719,68,392733,4312710,4349904,65.61,65.63,184529,184529,106296,106296,9,9,16,16,2,2,473709,7,0,4,0,0 + 0 part,0,99.113,1,58.97,5.5,1.99,392634,4311951,184529,184529,98673,87650,9,9,17,18
SRX2527004.scaffold,143,56,38,37,34,27,4325515,4303078,4268369,4263066,4215595,3953059,71,392668,4313955,4349904,65.61,65.63,182766,182766,98673,87650,10,10,17,18,2,2,301556,6,0,4,0,0 + 0 part,0,99.14,1,58.86,5.61,1.97,392563,4313440,172802,172802,85574,81408,10,10,18,19
SRX2527005.scaffold,152,55,36,36,33,27,4325024,4301100,4264439,4264439,4217139,4002955,70,392505,4312075,4349904,65.61,65.63,184628,184628,98673,98673,9,9,17,17,1,1,183603,5,0,3,0,0 + 0 part,0,99.124,1,49.77,4.52,2.04,392505,4311317,184628,184628,98673,87649,9,9,17,18
SRX2527006.scaffold,163,55,37,37,34,27,4327025,4299860,4263283,4263283,4216668,3972550,73,392853,4313549,4349904,65.62,65.63,182638,182638,98673,98673,9,9,17,17,1,1,290576,4,0,4,0,0 + 0 part,0,99.158,1,51.88,4.41,2.06,392853,4313056,182638,182638,87707,87707,9,9,18,18
SRX2527007.scaffold,146,57,35,35,33,28,4322656,4300957,4257926,4257926,4221879,4050169,69,292524,4310435,4349904,65.61,65.63,182615,182615,106219,106219,10,10,17,17,3,3,786998,11,0,2,0,0 + 1 part,1953,99.028,1,58.81,14.81,3.37,281749,4307140,167205,167205,98738,85823,11,11,19,20
SRX2527008.scaffold,154,57,38,38,35,29,4326214,4300633,4263412,4263412,4217156,4003027,74,294427,4313232,4349904,65.61,65.63,167271,167271,98673,98673,11,11,19,19,0,0,0,6,0,3,0,0 + 0 part,0,99.144,1,60.98,4.27,1.97,294427,4312830,167271,167271,98673,98673,11,11,19,19
SRX2527009.scaffold,142,47,34,34,31,26,4326871,4303308,4276998,4276998,4230107,4040861,62,392963,4314368,4349904,65.61,65.63,185496,185496,115796,115796,9,9,16,16,1,1,211918,4,1,1,0,0 + 0 part,0,99.182,1,58.73,4.96,2.06,392864,4314172,185194,185194,115796,106311,9,9,16,17
SRX2527010.scaffold,219,95,67,64,47,28,4308160,4251444,4192862,4176238,3892724,3172844,123,292939,4271854,4349904,65.4,65.63,93582,92496,48736,48295,13,14,29,30,10,9,742538,5,0,1,0,3 + 0 part,7172,97.914,1.001,4.61,12.94,2.16,227655,4261913,92420,84055,48295,48151,15,16,32,33
SRX2527011.scaffold,135,49,33,33,30,26,4315617,4293977,4263468,4263468,4203333,4076149,63,394029,4304139,4349904,65.61,65.63,192716,192716,123229,123229,9,9,15,15,3,2,376583,7,0,7,0,0 + 1 part,2400,98.827,1.001,58.9,13.14,3.28,393930,4300044,185698,185698,98740,98740,9,9,16,16
SRX2527012.scaffold,155,56,39,38,35,28,4325096,4300868,4268222,4262919,4215357,3952943,70,392880,4311311,4349904,65.61,65.63,172802,172802,87806,87806,10,10,18,18,1,1,117770,6,1,2,0,0 + 1 part,761,99.077,1,60.65,4.55,2.16,392879,4310158,172802,172802,87708,81575,10,10,18,19
SRX2527013.scaffold,109,62,38,36,32,26,4324672,4303843,4258927,4247319,4167359,3928956,80,394530,4315833,4349904,65.57,65.63,182225,182225,126798,98884,9,9,16,17,5,4,359126,10,0,0,0,4 + 0 part,2159,99.053,1.001,0,14.53,2.55,394530,4311576,164903,164903,98884,98884,9,9,17,17
SRX2527014.scaffold,100,64,41,39,33,25,4308448,4293538,4248360,4232090,4118791,3824371,77,396637,4302793,4349904,65.59,65.63,186187,186187,98884,98884,9,9,17,17,5,4,464466,11,0,0,0,1 + 0 part,510,98.832,1.001,0,14.19,2.65,396376,4300176,157693,157693,84250,75862,9,9,18,19
SRX2527015.scaffold,151,54,37,37,33,27,4324514,4298884,4262046,4262046,4190331,3976420,70,392490,4310601,4349904,65.61,65.63,184813,184813,87708,87708,9,9,17,17,1,1,290783,6,1,1,0,0 + 0 part,0,99.091,1,61.15,5.59,2.06,392490,4310255,184813,184813,87708,87648,9,9,17,18
SRX2527016.scaffold,98,65,43,41,33,26,4311357,4297550,4258980,4245518,4104633,3812266,77,371175,4305900,4349904,65.58,65.63,164290,164290,82032,82032,10,10,18,18,4,3,464450,11,0,0,0,2 + 1 part,2980,98.863,1.001,0,13.3,2.63,371172,4301466,157577,157577,74830,74830,10,10,20,20
SRX2527017.scaffold,163,56,37,36,33,29,4320388,4295421,4259318,4250652,4190516,4046407,67,295909,4303665,4349904,65.61,65.63,185698,185698,87916,87916,10,10,18,18,3,2,405037,10,1,2,0,0 + 0 part,0,98.882,1.001,67.18,12.9,3.53,295909,4302655,166930,166930,87816,87816,10,10,19,19
SRX2527018.scaffold,140,50,33,33,31,27,4315487,4294174,4263110,4263110,4226987,4099889,61,394235,4302320,4349904,65.61,65.63,192722,192722,123229,106293,9,9,15,16,3,2,376455,9,0,2,0,0 + 0 part,0,98.879,1,58.39,13.09,3.49,394135,4301563,185698,185698,98740,98740,9,9,17,17
SRX2527019.scaffold,168,57,40,39,36,27,4317707,4291545,4258831,4253528,4206588,3881112,71,393234,4301818,4349904,65.61,65.63,184808,184808,85904,85904,9,9,18,18,3,3,381950,7,0,4,0,0 + 1 part,1302,98.829,1,65.67,9.23,2.93,393234,4299780,182588,172801,81576,74996,9,10,19,20
SRX2527020.scaffold,191,103,77,71,51,29,4281791,4241675,4180933,4135659,3805228,2974175,129,242339,4260114,4349904,65.37,65.63,81705,81705,44936,43162,16,16,34,36,9,8,170767,2,0,0,0,2 + 0 part,6037,97.677,1.001,2.32,13.98,2.31,242339,4251291,81705,74630,43360,43162,16,17,35,36
SRX2527021.scaffold,143,53,37,37,34,29,4315791,4293953,4263892,4263892,4204471,4029067,64,393418,4302099,4349904,65.61,65.63,186279,186279,82026,82026,9,9,17,17,2,1,192722,9,0,4,0,0 + 0 part,0,98.863,1,61.18,12.93,3.51,393319,4301323,185699,185699,81408,81408,9,9,18,18
SRX2527022.scaffold,189,55,36,35,33,28,4322563,4290807,4254734,4246068,4209945,4038753,68,297121,4300334,4349904,65.62,65.63,184937,184937,106313,98741,10,10,17,18,3,2,355099,9,0,3,0,0 + 0 part,0,98.807,1.001,61,12.26,3.19,297121,4299303,156022,156022,98741,98741,10,10,18,18
SRX2527023.scaffold,113,69,40,39,32,27,4306320,4286699,4230571,4222039,4093302,3889974,85,371241,4298659,4349904,65.57,65.63,157583,157583,98884,98884,10,10,18,18,5,4,541252,9,0,0,0,1 + 0 part,523,98.722,1.001,0,14.25,2.47,371241,4296684,142952,142952,75806,74083,10,10,19,20
SRX2527024.scaffold,151,57,37,37,34,28,4322678,4300162,4263483,4263483,4215228,4001613,69,393368,4309878,4349904,65.61,65.63,182709,182709,98738,87936,9,9,17,18,2,2,496360,11,1,2,0,0 + 1 part,1107,99.016,1,60.84,14.39,3.55,393269,4307392,166474,166474,87936,87815,10,10,19,20
SRX2527025.scaffold,107,62,41,38,30,26,4321066,4301555,4261340,4241445,4091768,3931804,79,371255,4313032,4349904,65.59,65.63,162336,162336,123276,123276,10,10,17,17,5,4,329287,14,0,0,0,4 + 0 part,2103,98.981,1.001,0,15.21,2.55,371255,4307813,157513,157513,109543,109543,10,10,18,18
SRX2527026.scaffold,100,60,41,40,33,26,4308159,4288199,4256784,4250172,4132076,3844010,80,371197,4302769,4349904,65.58,65.63,192926,192926,98884,84180,9,9,17,18,7,6,503722,9,0,0,0,1 + 0 part,501,98.852,1.001,0,15.35,2.77,371197,4300810,157554,157554,84180,84180,9,9,18,18
SRX2527027.scaffold,146,56,37,37,35,30,4313492,4291664,4255783,4255783,4219735,4044246,68,294399,4300266,4349904,65.61,65.63,183077,183077,85782,85782,10,10,18,18,3,2,375802,11,1,2,0,0 + 0 part,0,98.812,1,61.46,13.26,3.63,294399,4299410,166980,166980,81408,74951,10,10,19,20
SRX2527028.scaffold,150,57,39,39,35,28,4325193,4301911,4266612,4266612,4202676,3940140,72,294406,4312886,4349904,65.61,65.63,167863,167863,98673,87708,11,11,18,19,1,1,183789,7,0,3,0,0 + 0 part,0,99.143,1,50.08,4.43,1.97,294406,4312564,167150,167150,87708,87708,11,11,19,19
SRX2527029.scaffold,95,52,35,32,27,22,4317794,4297952,4263682,4242397,4148973,3950635,69,505641,4309991,4349904,65.6,65.63,211905,211905,132910,132910,8,8,14,14,5,4,353869,8,0,0,0,5 + 1 part,3077,98.94,1.001,0,13.52,2.6,505641,4305420,211905,211905,131210,131210,8,8,14,14
SRX2527030.scaffold,146,58,38,38,35,29,4314745,4292788,4255748,4255748,4207998,3988414,70,294398,4301914,4349904,65.61,65.63,185265,185265,85289,85289,10,10,18,18,2,1,192722,13,1,3,0,0 + 0 part,0,98.825,1.001,67.81,12.98,3.49,294398,4300287,172801,172801,81408,81408,10,10,19,19
SRX2527031.scaffold,153,53,35,35,32,26,4325223,4299653,4261203,4261203,4213252,3999068,69,392563,4311580,4349904,65.61,65.63,185496,185496,106293,106293,9,9,16,16,1,1,290576,8,1,3,0,0 + 1 part,553,99.083,1,63.11,4.69,2.02,392464,4310438,185496,185496,106293,98673,9,9,16,17
SRX2527032.scaffold,112,65,44,41,34,27,4309247,4286092,4252116,4231777,4106533,3797065,85,371283,4301169,4349904,65.55,65.63,157798,157798,75840,75840,10,10,19,19,5,4,277691,11,0,0,0,1 + 0 part,541,98.778,1.001,4.56,13.87,2.56,371283,4298853,142953,142953,75840,74083,10,10,19,20
SRX2527033.scaffold,112,70,45,43,34,26,4299947,4279232,4229804,4216264,4048127,3713555,88,371164,4293617,4349904,65.54,65.63,162242,162242,71059,71059,10,10,19,19,5,4,481198,12,0,0,0,0 + 0 part,0,98.604,1.001,0,14.01,2.49,371164,4291108,142953,142953,69353,69353,10,10,21,21
SRX2527034.scaffold,138,51,34,34,32,28,4314999,4294931,4262389,4262389,4226262,4099077,61,393227,4302465,4349904,65.61,65.63,192722,192722,106722,106722,9,9,16,16,3,2,377079,9,0,1,0,0 + 0 part,0,98.881,1,49.53,13.23,3.42,393127,4300836,185698,185698,98740,87915,9,9,17,18
SRX2527035.scaffold,156,57,36,36,33,28,4325825,4300855,4260486,4260486,4213294,4041650,74,392468,4312973,4349904,65.61,65.63,185496,185496,98672,98672,9,9,17,17,2,2,416484,6,0,0,0,0 + 0 part,0,99.152,1,49.71,4.54,2.13,392468,4312966,185496,184221,87650,87650,9,10,18,18
SRX2527036.scaffold,173,53,35,34,32,27,4324624,4294881,4260126,4251166,4215037,4043846,66,393159,4304464,4349904,65.62,65.63,185698,185698,106302,98741,9,9,16,17,2,1,192722,10,0,3,0,0 + 0 part,0,98.918,1,60.82,12.83,3.42,393060,4303189,184726,184726,98741,98741,9,9,17,17
SRX2527037.scaffold,150,53,34,34,31,27,4316981,4294144,4257984,4257984,4198546,4065481,64,393573,4302324,4349904,65.61,65.63,192722,192722,98741,98741,9,9,16,16,5,4,879474,10,0,5,0,0 + 0 part,0,98.866,1,63.2,13.42,3.44,393473,4301063,185343,185343,87816,87816,9,9,18,18
SRX2527038.scaffold,176,56,37,37,33,28,4322678,4294619,4260038,4260038,4188983,4017792,68,393530,4303048,4349904,65.61,65.63,185707,185707,87815,87815,9,9,17,17,2,1,192722,11,0,4,0,0 + 1 part,949,98.842,1.001,63.21,13.54,3.35,393530,4299955,184293,184293,85617,85617,9,9,18,18
SRX2527039.scaffold,150,56,38,38,35,28,4326317,4302609,4268326,4268326,4220375,3957944,70,392564,4312560,4349904,65.62,65.63,172802,172802,87658,87658,10,10,18,18,1,1,116054,8,0,2,0,0 + 1 part,553,99.116,1,58.92,4.87,2.11,392564,4311750,172802,172802,87658,87658,10,10,18,18
SRX2527040.scaffold,147,55,36,35,32,27,4325452,4302033,4264704,4259401,4211759,4024478,71,294406,4313957,4349904,65.61,65.63,183602,183602,106297,106297,10,10,17,17,3,3,686053,6,0,2,0,0 + 0 part,0,99.169,1,51.95,4.5,1.95,294406,4313701,182638,182638,98673,87660,10,10,18,19
SRX2527041.scaffold,137,49,33,32,30,26,4315805,4294086,4263920,4258617,4222569,4095384,61,294400,4302860,4349904,65.61,65.63,192722,192722,128186,128186,9,9,16,16,4,3,666072,10,0,3,0,0 + 1 part,2373,98.825,1,61.24,13.12,3.42,294400,4298496,185698,185698,123229,115132,10,10,17,18
SRX2527042.scaffold,102,66,44,41,33,27,4316405,4301881,4263751,4243649,4094405,3834913,79,370970,4310772,4349904,65.59,65.63,157583,142953,98884,98884,10,11,19,19,2,1,193043,11,0,0,0,2 + 0 part,1015,98.994,1.001,2.27,13.61,2.72,370970,4307274,138155,138155,98884,77614,11,11,19,20
SRX2527043.scaffold,149,54,36,36,32,27,4313815,4291902,4258371,4258371,4201128,4027819,66,393165,4300985,4349904,65.61,65.63,185698,185698,106287,98741,9,9,16,17,3,2,376455,10,0,3,0,0 + 1 part,994,98.813,1,54.48,12.94,3.44,393066,4298350,184715,184715,87762,87762,9,9,18,18
SRX2527044.scaffold,200,56,38,38,35,29,4325572,4290571,4254942,4254942,4206562,3992127,73,294306,4302987,4349904,65.61,65.63,172800,167227,98673,98673,10,11,19,19,0,0,0,7,1,3,0,0 + 0 part,0,98.883,1,58.47,4.39,1.88,294306,4302463,172800,167072,98673,98673,10,11,19,19
SRX2527045.scaffold,142,52,35,35,32,25,4325766,4301255,4264877,4264877,4218250,3974046,69,393001,4313789,4349904,65.61,65.63,185495,185495,123128,106311,9,9,15,16,2,2,474483,7,0,3,0,0 + 0 part,0,99.166,1,51.67,4.43,2.16,392901,4313429,185495,185495,98672,98672,9,9,17,17
SRX2527046.scaffold,144,51,33,33,31,27,4314755,4293218,4260484,4260484,4224360,4097176,63,393419,4301908,4349904,65.61,65.63,185707,185707,106289,106289,9,9,16,16,3,2,375799,10,1,6,0,0 + 0 part,0,98.853,1,65.67,13.23,3.47,393419,4300501,184395,184395,98741,98741,9,9,17,17
SRX2527047.scaffold,145,56,38,37,34,28,4314420,4292703,4260447,4255144,4207473,3987889,67,393573,4300883,4349904,65.61,65.63,185100,185100,98741,87916,9,9,17,18,3,2,310225,11,1,5,0,0 + 0 part,0,98.825,1,65.71,12.89,3.37,393474,4299218,172801,167122,81214,81214,9,10,19,19
SRX2527048.scaffold,158,54,38,38,35,29,4325590,4299957,4268492,4268492,4220935,4006685,68,294406,4310423,4349904,65.61,65.63,182631,182631,98673,87708,10,10,18,19,0,0,0,5,1,2,0,0 + 0 part,0,99.082,1,58.56,4.25,2.09,294406,4309988,182631,182631,98673,87708,10,10,18,19
SRX2527049.scaffold,154,58,39,38,35,28,4325531,4301564,4265084,4259781,4211749,3949158,73,294406,4312236,4349904,65.61,65.63,182631,172802,98673,87708,10,11,18,19,2,2,300899,6,1,3,0,0 + 1 part,553,99.081,1,63.35,4.43,2,294406,4310767,166634,166634,87648,81723,11,11,19,20
SRX2527050.scaffold,145,52,36,35,32,26,4324370,4300418,4268953,4263650,4216095,4001966,66,392624,4310884,4349904,65.61,65.63,184320,184320,106296,106296,9,9,16,16,2,2,474503,7,1,1,0,0 + 0 part,0,99.09,1,62.98,4.52,2.16,392624,4310630,184320,184320,98673,87708,9,9,17,18
SRX2527051.scaffold,144,56,37,37,34,27,4316902,4296146,4262546,4262546,4214760,3968425,69,393365,4305380,4349904,65.61,65.63,185487,185487,98741,98741,9,9,17,17,2,2,264234,7,0,3,0,0 + 0 part,0,98.95,1,60.76,9.25,3.07,393365,4304854,182634,182634,88121,88121,9,9,18,18
SRX2527052.scaffold,145,51,35,35,32,28,4303520,4281567,4251506,4251506,4191350,4064252,62,393353,4289713,4349904,65.61,65.63,185050,185050,98741,87915,9,9,16,17,4,2,297123,8,0,5,0,0 + 0 part,0,98.578,1,70.89,12.48,3.38,393353,4288718,185050,185050,87915,87915,9,9,17,17
SRX2527053.scaffold,91,62,41,39,32,26,4305295,4292626,4252569,4237077,4111116,3857598,73,505284,4300957,4349904,65.56,65.63,178272,178272,98884,98884,9,9,17,17,4,3,202331,12,0,0,0,1 + 0 part,544,98.783,1.001,0,16.38,2.54,505284,4297888,162078,162078,75710,75710,9,9,18,18
SRX2527054.scaffold,144,56,37,36,33,28,4313837,4292407,4256526,4251223,4191163,4037703,68,294399,4301135,4349904,65.61,65.63,183865,183865,123070,123070,10,10,17,17,4,3,666779,9,0,0,0,0 + 0 part,0,98.874,1,45.41,13.16,3.37,294399,4300466,164103,164103,98740,87815,10,10,18,19
SRX2527055.scaffold,159,58,39,39,36,29,4323922,4298097,4256760,4256760,4209919,3947696,74,294406,4310059,4349904,65.61,65.63,166743,166743,87649,87649,11,11,19,19,1,1,117770,7,1,1,0,0 + 0 part,0,99.085,1,65.68,4.57,2.16,294406,4309831,166743,166743,85081,81994,11,11,19,20
SRX2527056.scaffold,147,53,35,35,32,26,4326442,4302591,4263996,4263996,4215891,4001762,68,392635,4313636,4349904,65.61,65.63,185870,185870,106296,106296,9,9,16,16,2,2,474365,8,0,2,0,0 + 1 part,553,99.141,1,54.29,5.54,1.95,392635,4312726,185870,185870,98673,87647,9,9,17,18
SRX2527057.scaffold,153,58,39,38,35,28,4325986,4303839,4267624,4262321,4214019,3951483,72,392880,4313855,4349904,65.61,65.63,172802,172802,87650,87650,10,10,18,18,3,3,360482,9,0,3,0,0 + 0 part,0,99.135,1,58.67,4.29,1.99,392880,4313319,172802,172802,81407,81407,10,10,19,19
SRX2527058.scaffold,149,54,34,34,32,28,4316477,4293753,4254406,4254406,4218358,4091261,68,393515,4303603,4349904,65.61,65.63,185707,185707,115541,106312,9,9,16,17,3,2,310110,10,0,3,0,0 + 1 part,2397,98.846,1,65.53,12.81,3.35,393515,4299765,184392,184392,98740,85289,9,9,17,18
SRX2527059.scaffold,148,56,38,37,35,30,4315416,4293206,4258244,4252941,4216813,4041354,68,393459,4302262,4349904,65.61,65.63,172801,167096,87915,87815,9,10,18,19,3,2,310106,9,0,1,0,0 + 0 part,0,98.886,1,67.85,12.95,3.53,393459,4301050,145252,145252,81268,74993,10,10,19,20
SRX2527060.scaffold,152,58,36,36,33,26,4316219,4293369,4250261,4250261,4203173,3956715,72,393179,4303420,4349904,65.61,65.63,185509,185509,115222,98741,9,9,16,17,4,4,680198,9,0,1,0,0 + 0 part,0,98.912,1,58.47,9.39,2.97,393179,4302810,184574,182687,88121,88121,9,10,18,18
SRX2527061.scaffold,183,54,35,34,32,27,4324884,4293692,4257675,4248715,4212590,4041312,66,393256,4302818,4349904,65.61,65.63,185698,185698,106300,98741,9,9,16,17,2,1,192722,11,1,1,0,0 + 0 part,0,98.879,1,60.84,12.79,3.56,393256,4301721,185047,185047,98741,98741,9,9,17,17
